6, 12, pa2-debug-a-empivot.txt
  178.71,   238.52,   199.20
  175.70,   287.56,   189.95
  172.69,   336.61,   180.71
  218.64,   240.79,   198.23
  215.63,   289.83,   188.98
  212.61,   338.88,   179.74
  148.61,   196.17,   200.76
  105.99,   211.67,   179.71
   63.37,   227.17,   158.65
  169.52,   216.04,   173.05
  126.90,   231.53,   151.99
   84.28,   247.03,   130.94
  238.69,   227.93,   196.21
  284.00,   248.58,   191.73
  329.32,   269.22,   187.24
  255.32,   194.58,   210.74
  300.64,   215.23,   206.26
  345.95,   235.87,   201.77
  158.96,   214.99,   229.87
  124.04,   250.10,   236.81
   89.13,   285.21,   243.75
  174.59,   236.45,   199.94
  139.67,   271.56,   206.89
  104.76,   306.67,   213.83
  170.53,   198.34,   251.20
  136.61,   220.29,   280.65
  102.68,   242.25,   310.10
  164.99,   226.78,   223.62
  131.07,   248.73,   253.07
   97.14,   270.68,   282.52
  210.88,   223.36,   249.71
  236.87,   247.39,   285.02
  262.87,   271.42,   320.33
  244.49,   205.92,   236.84
  270.49,   229.95,   272.15
  296.48,   253.98,   307.46
  157.38,   217.14,   223.24
  125.39,   255.28,   227.87
   93.40,   293.43,   232.50
  182.02,   240.38,   201.95
  150.03,   278.52,   206.58
  118.04,   316.67,   211.22
  215.71,   212.85,   254.96
  245.66,   228.65,   291.74
  275.62,   244.44,   328.53
  247.59,   199.96,   234.53
  277.55,   215.76,   271.31
  307.50,   231.56,   308.10
  245.96,   221.14,   205.14
  294.21,   232.45,   198.48
  342.45,   243.76,   191.83
  253.91,   182.69,   197.49
  302.16,   194.00,   190.84
  350.41,   205.31,   184.18
  158.40,   219.12,   193.36
  131.35,   259.18,   180.58
  104.29,   299.24,   167.80
  190.86,   242.21,   197.01
  163.81,   282.27,   184.23
  136.75,   322.33,   171.45
  187.20,   231.80,   239.48
  191.95,   274.13,   265.67
  196.70,   316.46,   291.85
  225.68,   234.07,   228.82
  230.44,   276.40,   255.01
  235.19,   318.73,   281.19
  151.36,   198.36,   190.43
  114.56,   213.69,   160.26
   77.75,   229.01,   130.09
  178.40,   213.51,   165.15
  141.59,   228.83,   134.97
  104.79,   244.16,   104.80
