8, 6, 12, pa2-debug-c-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  409.14,   455.34, -1327.60
  424.33,   491.69, -1358.39
  439.51,   528.04, -1389.18
  437.94,   422.59, -1352.06
  453.12,   458.94, -1382.85
  468.31,   495.30, -1413.64
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  352.57,   399.85, -1311.31
  306.76,   419.88, -1311.13
  260.94,   439.91, -1310.95
  372.52,   445.43, -1306.42
  326.70,   465.46, -1306.24
  280.89,   485.49, -1306.06
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  403.96,   454.92, -1289.83
  422.27,   499.96, -1278.16
  440.58,   545.00, -1266.49
  449.36,   440.38, -1304.92
  467.67,   485.42, -1293.25
  485.98,   530.46, -1281.58
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  414.04,   412.78, -1363.72
  424.16,   442.10, -1402.94
  434.29,   471.41, -1442.16
  422.91,   451.07, -1332.81
  433.03,   480.39, -1372.03
  443.16,   509.70, -1411.25
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  412.66,   453.37, -1286.01
  434.64,   497.80, -1279.50
  456.61,   542.24, -1272.99
  448.00,   440.73, -1319.05
  469.98,   485.17, -1312.54
  491.95,   529.61, -1306.03
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  450.98,   438.20, -1302.60
  499.13,   451.32, -1305.65
  547.28,   464.45, -1308.70
  462.03,   393.28, -1321.59
  510.18,   406.40, -1324.63
  558.33,   419.53, -1327.68
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  358.69,   385.49, -1289.94
  310.08,   374.90, -1294.95
  261.47,   364.31, -1299.95
  360.80,   398.57, -1338.15
  312.19,   387.98, -1343.16
  263.58,   377.39, -1348.16
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  402.76,   450.98, -1336.52
  418.57,   486.90, -1367.49
  434.38,   522.83, -1398.46
  445.57,   426.10, -1343.52
  461.38,   462.02, -1374.50
  477.18,   497.95, -1405.47
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  401.04,   433.39, -1355.13
  408.07,   443.83, -1403.52
  415.10,   454.27, -1451.91
  429.74,   392.71, -1359.74
  436.77,   403.15, -1408.13
  443.80,   413.58, -1456.52
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  402.25,   448.34, -1340.61
  417.93,   481.97, -1374.12
  433.60,   515.60, -1407.64
  445.82,   424.13, -1344.52
  461.50,   457.76, -1378.04
  477.17,   491.38, -1411.56
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  387.27,   448.33, -1333.34
  390.79,   494.06, -1353.25
  394.31,   539.79, -1373.16
  436.49,   448.36, -1324.56
  440.01,   494.09, -1344.46
  443.54,   539.82, -1364.37
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  359.34,   398.12, -1282.53
  320.16,   416.57, -1257.54
  280.98,   435.01, -1232.55
  379.00,   443.99, -1285.57
  339.82,   462.44, -1260.58
  300.64,   480.89, -1235.59
