6,6,pa2-unknown-i-em-fiducialss.txt
  423.79,   429.57,   402.81
  376.32,   426.88,   391.55
  328.73,   424.93,   381.05
  430.48,   438.01,   363.92
  382.96,   435.60,   353.26
  335.32,   433.76,   342.96
  457.03,   546.48,   513.40
  462.01,   553.77,   563.94
  467.29,   561.32,   614.94
  492.19,   530.19,   513.97
  497.32,   537.01,   564.51
  502.20,   544.25,   615.14
  368.86,   553.87,   473.44
  349.06,   580.33,   510.99
  328.47,   606.67,   548.80
  402.04,   551.03,   496.09
  382.18,   577.07,   533.43
  362.18,   603.56,   571.01
  554.17,   509.07,   322.87
  596.94,   516.14,   294.91
  639.79,   523.59,   267.35
  577.00,   501.78,   356.07
  619.61,   509.01,   327.93
  663.01,   516.30,   299.91
  417.07,   477.98,   367.90
  445.43,   494.45,   330.71
  474.84,   510.51,   293.28
  427.92,   509.58,   390.73
  456.55,   525.92,   353.13
  485.55,   541.95,   315.70
  348.21,   438.09,   336.59
  326.52,   453.03,   293.89
  304.82,   468.36,   251.93
  371.43,   414.45,   316.14
  349.77,   429.00,   273.86
  328.13,   444.24,   231.53
