6,6,pa2-debug-c-em-fiducialss.txt
  388.32,   388.40,   339.12
  379.58,   432.41,   318.15
  371.25,   476.32,   297.20
  398.05,   406.66,   373.50
  389.44,   450.72,   352.60
  381.22,   494.67,   331.72
  456.79,   472.97,   362.53
  437.53,   498.77,   400.84
  418.35,   524.24,   438.91
  493.28,   488.11,   370.86
  473.90,   513.86,   409.26
  454.63,   539.27,   447.30
  493.27,   447.78,   359.57
  517.55,   477.75,   392.20
  541.96,   507.53,   424.74
  517.59,   417.45,   370.31
  541.66,   447.51,   403.03
  565.83,   477.38,   435.71
  485.43,   265.38,   435.28
  467.45,   245.96,   477.07
  449.49,   226.70,   518.94
  490.34,   300.29,   454.60
  472.40,   280.85,   496.21
  454.54,   261.54,   537.89
  505.72,   413.13,   426.10
  538.99,   436.19,   397.44
  572.79,   459.18,   368.36
  535.51,   390.31,   441.01
  568.86,   413.38,   412.35
  602.77,   436.33,   383.25
  417.00,   301.06,   362.80
  455.53,   283.07,   390.08
  493.97,   265.17,   417.48
  433.48,   284.78,   329.84
  472.00,   266.71,   357.09
  510.35,   248.70,   384.47
