6,6,pa2-debug-d-em-fiducialss.txt
  432.32,   509.68,   515.59
  455.22,   519.61,   472.26
  478.12,   529.54,   428.94
  452.87,   475.50,   518.61
  475.77,   485.43,   475.29
  498.67,   495.36,   431.96
  366.98,   589.98,   526.73
  392.47,   632.34,   519.27
  417.96,   674.70,   511.81
  400.13,   572.49,   540.69
  425.62,   614.85,   533.23
  451.11,   657.21,   525.78
  417.80,   583.09,   420.11
  431.67,   621.16,   390.81
  445.54,   659.24,   361.51
  455.65,   570.22,   421.29
  469.52,   608.29,   392.00
  483.39,   646.36,   362.70
  373.70,   561.94,   649.71
  410.34,   555.34,   683.09
  446.97,   548.74,   716.47
  396.13,   544.38,   621.63
  432.76,   537.78,   655.01
  469.40,   531.18,   688.39
  489.38,   565.49,   539.67
  507.55,   575.36,   494.14
  525.71,   585.22,   448.62
  522.88,   579.84,   556.15
  541.05,   589.71,   510.62
  559.21,   599.58,   465.09
  281.03,   504.75,   490.44
  237.23,   527.36,   482.08
  193.42,   549.97,   473.73
  287.85,   503.40,   451.04
  244.04,   526.01,   442.69
  200.23,   548.62,   434.34
