8, 8, 27, 125, pa2-unknown-h-calreadings.txt
    4.02,   -13.63, -1499.93
    3.62,   -12.27, -1349.94
    2.93,   136.36, -1501.30
    2.53,   137.72, -1351.31
  154.01,   -12.54, -1499.54
  153.61,   -11.18, -1349.55
  152.92,   137.45, -1500.91
  152.52,   138.81, -1350.91
  102.14,    86.46, -1402.35
  100.98,    90.07, -1152.38
  101.39,   336.43, -1405.96
  100.23,   340.04, -1155.99
  352.13,    87.22, -1401.20
  350.98,    90.83, -1151.23
  351.39,   337.19, -1404.82
  350.23,   340.80, -1154.84
   98.53,    98.25,    98.97
   99.60,   101.39,   226.66
  100.42,   100.81,   349.81
   99.37,   223.25,    96.96
  102.14,   225.97,   223.23
  102.77,   225.94,   348.62
   98.18,   348.22,    95.93
  101.56,   348.18,   220.40
  102.44,   348.90,   346.49
  221.84,    96.51,    96.53
  223.35,    98.90,   224.41
  225.91,   100.36,   351.22
  223.53,   224.59,    96.86
  227.01,   225.50,   223.85
  227.12,   223.89,   351.46
  225.00,   350.30,    98.89
  227.16,   349.47,   223.20
  225.27,   348.05,   347.78
  346.97,    97.66,    95.73
  347.09,    95.17,   220.76
  348.30,    98.34,   350.69
  348.08,   224.95,    96.65
  350.47,   221.13,   222.25
  348.36,   221.96,   350.32
  350.93,   350.03,    98.52
  352.67,   347.82,   223.39
  349.36,   347.04,   346.55
    2.76,     6.31, -1499.98
    2.48,     5.67, -1349.99
    4.03,   156.30, -1499.35
    3.76,   155.67, -1349.35
  152.75,     5.03, -1499.71
  152.47,     4.40, -1349.72
  154.03,   155.02, -1499.08
  153.75,   154.39, -1349.08
  104.62,   105.82, -1273.41
  103.27,   102.40, -1023.43
  100.83,   355.77, -1270.01
   99.48,   352.35, -1020.03
  354.59,   109.60, -1272.00
  353.24,   106.18, -1022.03
  350.79,   359.55, -1268.61
  349.44,   356.13, -1018.63
  102.33,   103.82,   229.14
  102.72,   100.85,   352.61
  101.77,    98.14,   474.53
  101.25,   228.21,   227.72
  101.48,   226.15,   353.17
  100.52,   224.51,   477.25
   97.20,   350.16,   226.46
   97.75,   349.27,   352.84
   96.88,   348.57,   478.55
  226.14,   104.92,   227.25
  228.49,   104.18,   354.50
  229.34,   101.81,   478.71
  226.36,   230.98,   228.80
  225.81,   227.50,   356.29
  224.60,   223.99,   481.18
  222.59,   354.70,   230.02
  220.46,   351.71,   354.32
  219.17,   348.83,   478.84
  349.77,   104.56,   224.09
  350.49,   105.61,   354.27
  351.71,   105.33,   482.34
  349.69,   230.21,   227.37
  347.30,   229.55,   355.35
  346.05,   228.54,   482.07
  347.89,   356.79,   230.18
  344.26,   354.23,   353.18
  342.31,   352.59,   476.90
    9.74,     7.99, -1499.95
    8.76,     7.19, -1349.95
    9.98,   157.99, -1499.15
    9.01,   157.19, -1349.15
  159.73,     7.74, -1498.97
  158.76,     6.94, -1348.98
  159.98,   157.74, -1498.17
  159.00,   156.94, -1348.18
  107.70,   106.98, -1146.81
  113.29,   100.61,  -896.96
  111.48,   356.88, -1140.52
  117.07,   350.50,  -890.66
  357.61,   103.35, -1152.50
  363.20,    96.97,  -902.64
  361.38,   353.24, -1146.20
  366.98,   346.86,  -896.35
  101.90,   101.90,   353.35
  105.24,    97.65,   475.47
  106.64,    95.13,   598.25
  105.31,   227.08,   355.69
  108.29,   223.48,   479.85
  110.62,   220.80,   602.31
  105.94,   349.99,   356.63
  108.77,   347.74,   482.37
  111.86,   345.60,   607.13
  227.32,   100.64,   350.88
  232.28,    96.89,   475.14
  235.14,    91.62,   597.25
  229.52,   224.06,   354.62
  232.60,   219.19,   479.50
  236.40,   215.16,   600.89
  228.58,   347.70,   353.87
  231.32,   344.07,   478.02
  236.21,   341.12,   602.46
  349.47,    97.45,   346.45
  354.81,    96.10,   474.75
  359.61,    90.99,   599.41
  350.73,   221.10,   349.36
  353.60,   219.26,   476.70
  359.62,   215.31,   600.63
  352.95,   345.89,   349.01
  354.54,   343.34,   472.64
  360.52,   341.07,   597.93
  -13.84,     4.47, -1499.93
  -12.45,     4.02, -1349.94
  -14.11,   154.47, -1499.48
  -12.73,   154.02, -1349.49
  136.16,     4.75, -1501.31
  137.54,     4.30, -1351.32
  135.88,   154.75, -1500.86
  137.26,   154.30, -1350.87
   90.27,   102.40, -1027.45
   99.01,   108.38,  -777.67
   85.00,   352.28, -1033.24
   93.73,   358.26,  -783.47
  340.06,   107.47, -1036.31
  348.80,   113.45,  -786.53
  334.79,   357.35, -1042.10
  343.53,   363.33,  -792.33
  101.11,    98.44,   471.62
  102.51,   101.99,   594.73
  103.39,   106.03,   719.02
  100.28,   224.40,   469.82
