8, 8, 27, 125, pa2-debug-e-calreadings.txt
   -0.32,     9.03, -1499.97
   -0.29,     8.13, -1349.98
   -1.72,   159.02, -1499.07
   -1.69,   158.12, -1349.07
  149.67,    10.43, -1500.00
  149.70,     9.53, -1350.00
  148.28,   160.42, -1499.09
  148.31,   159.52, -1349.10
  100.38,   108.59, -1400.50
  106.71,   111.91, -1150.60
   91.83,   358.43, -1403.60
   98.16,   361.75, -1153.70
  350.16,   117.06, -1406.94
  356.48,   120.38, -1157.04
  341.61,   366.90, -1410.04
  347.93,   370.21, -1160.14
  101.32,   100.23,    98.53
  102.67,   102.99,   225.62
  103.45,   102.93,   351.32
   99.76,   225.18,    93.76
  102.50,   228.13,   220.15
  102.69,   229.22,   348.33
   97.62,   350.23,    92.42
  101.93,   353.32,   217.30
  101.63,   357.81,   343.19
  227.93,   105.80,    96.34
  227.61,   111.26,   222.80
  226.25,   105.44,   345.88
  226.01,   229.05,    93.72
  225.75,   234.17,   220.47
  225.80,   231.53,   346.26
  221.66,   352.16,    91.16
  223.87,   354.98,   217.01
  227.12,   358.83,   341.77
  352.96,   104.11,    89.49
  352.08,   108.82,   216.29
  352.75,   107.26,   340.77
  349.00,   229.04,    88.07
  347.96,   231.85,   217.61
  348.93,   232.41,   343.87
  345.92,   356.35,    85.97
  347.30,   357.42,   215.19
  349.85,   359.87,   341.07
   11.86,    10.72, -1499.91
   10.67,     9.65, -1349.92
   12.42,   160.71, -1498.84
   11.23,   159.64, -1348.85
  161.85,    10.15, -1498.73
  160.67,     9.07, -1348.74
  162.41,   160.14, -1497.66
  161.23,   159.07, -1347.67
  109.18,   107.25, -1272.96
  106.02,   102.54, -1023.03
  108.03,   357.20, -1268.27
  104.87,   352.50, -1018.34
  359.15,   108.34, -1269.79
  356.00,   103.63, -1019.85
  358.00,   358.29, -1265.10
  354.85,   353.59, -1015.16
   96.52,    99.15,   227.14
   93.91,    96.11,   352.95
   94.16,    94.35,   476.36
   98.29,   224.66,   225.50
   94.77,   222.00,   353.99
   94.39,   219.90,   481.11
   99.85,   350.47,   226.42
   95.43,   351.00,   352.65
   93.09,   350.58,   480.60
  221.39,   105.95,   228.35
  216.42,    96.32,   350.95
  215.94,    88.84,   470.30
  221.60,   229.13,   229.82
  217.97,   222.15,   355.46
  219.07,   216.26,   477.53
  221.99,   350.26,   230.01
  221.46,   350.06,   354.92
  222.62,   349.08,   480.59
  346.16,   102.10,   225.41
  343.32,    96.28,   349.19
  344.03,    91.55,   470.84
  343.77,   224.80,   230.87
  341.10,   221.22,   356.62
  341.84,   218.95,   478.19
